630
[OneWifi] 260709-20:31:26.234517<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.235000<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.235456<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.240254<I>  Public xfinity vap is disabled
[OneWifi] 260709-20:31:26.240890<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.241430<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.460763<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.578422<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.578978<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.579470<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.579890<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.584664<I>  Public xfinity vap is disabled
[OneWifi] 260709-20:31:26.585265<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:31:26.585792<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:24.005193<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-20:46:24.011513<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-20:46:24.020898<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-20:46:25.372787<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.373361<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.373818<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.374297<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.379231<I>  Public xfinity vap is disabled
[OneWifi] 260709-20:46:25.379827<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.380328<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:25.380802<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.278686<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.279346<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.279769<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.280186<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.285200<I>  Public xfinity vap is disabled
[OneWifi] 260709-20:46:26.285805<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.286352<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.505414<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.628187<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.628319<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.628391<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.628457<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.632641<I>  Public xfinity vap is disabled
[OneWifi] 260709-20:46:26.633228<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-20:46:26.633788<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:24.004247<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-21:01:24.009332<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-21:01:24.019661<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-21:01:25.423582<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.424133<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.424605<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.425042<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.434567<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:01:25.435195<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.435720<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:25.436183<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.330095<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.330642<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.331100<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.331546<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.342502<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:01:26.343132<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.343626<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.562134<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.679378<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.679921<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.680387<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.680818<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.689462<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:01:26.690069<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:01:26.690592<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:24.004189<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-21:16:24.008490<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-21:16:24.013998<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-21:16:25.446822<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.447481<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.448950<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.449651<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.459081<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:16:25.459720<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.460320<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:25.460795<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.346436<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.347104<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.347534<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.347986<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.358579<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:16:26.359219<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.359773<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.587698<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.704679<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.705403<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.706047<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.706750<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.718213<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:16:26.718873<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:16:26.719431<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:24.004370<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-21:31:24.009101<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-21:31:24.016130<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-21:31:25.503396<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.504012<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.504455<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.506151<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.511251<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:31:25.511885<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.512437<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:25.513009<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.399581<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.400166<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.400681<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.401165<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.405970<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:31:26.406598<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.407119<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.632576<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.751798<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.752354<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.752807<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.753260<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.758061<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:31:26.758673<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:31:26.759210<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:37:27.698382<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-21:37:27.699519<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.1.AssociatedDeviceNumberOfEntries,0,4,5,2 
[OneWifi] 260709-21:37:27.700704<I>  process_disassoc_device_event:1776 Disassoc event for mac : 20:f1:b2:8d:c0:a8, Removed the entry from hashmap
[OneWifi] 260709-21:40:31.293751<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.1.AssociatedDeviceNumberOfEntries,0,3,4,2 
[OneWifi] 260709-21:40:31.294677<I>  process_disassoc_device_event:1776 Disassoc event for mac : 20:f1:b2:8d:c0:a8, Removed the entry from hashmap
[OneWifi] 260709-21:42:26.287745<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_auth_req
[OneWifi] 260709-21:42:26.348416<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-21:42:26.350481<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-21:42:26.350555<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.17.AssociatedDeviceNumberOfEntries,0,0,1,2 
[OneWifi] 260709-21:42:26.351244<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-21:42:27.334416<I>  process_assoc_device_event:1841 Device b6:59:60:77:25:c4 associated with vapindex 1 associated clients count : 7
[OneWifi] 260709-21:42:27.334454<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,7,6,2 
[OneWifi] 260709-21:42:27.335216<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_connect
[OneWifi] 260709-21:42:27.335475<I>  process_assoc_device_event:1897 LMLite notify:Device.WiFi.AccessPoint.2.AssociatedDevice.7 mac:b6:59:60:77:25:c4
[OneWifi] 260709-21:42:27.373700<I>  get_client_assoc_request_multi:2700 assoc req frame not found for vap_index:1: sta_mac:b6:59:60:77:25:c4 time:0
[OneWifi] 260709-21:42:31.664622<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-21:42:31.665671<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,6,7,2 
[OneWifi] 260709-21:42:31.666315<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-21:45:31.541352<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.17.AssociatedDeviceNumberOfEntries,0,18446744073709551615,0,2 
[OneWifi] 260709-21:45:31.542307<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-21:45:36.532365<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,5,6,2 
[OneWifi] 260709-21:45:36.533318<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-21:46:24.004691<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-21:46:24.009757<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-21:46:24.016092<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-21:46:25.407530<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.408045<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.408490<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.408939<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.413650<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:46:25.414261<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.414753<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:25.415243<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.309421<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.310010<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.310467<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.310940<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.315876<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:46:26.316489<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.317033<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.534028<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.536749<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.537298<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.537751<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.538205<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.543164<I>  Public xfinity vap is disabled
[OneWifi] 260709-21:46:26.543762<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:46:26.594841<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-21:54:46.884652<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_auth_req
[OneWifi] 260709-21:54:47.932167<I>  process_assoc_device_event:1841 Device b6:59:60:77:25:c4 associated with vapindex 1 associated clients count : 7
[OneWifi] 260709-21:54:47.932227<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,7,6,2 
[OneWifi] 260709-21:54:47.932536<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_connect
[OneWifi] 260709-21:54:47.933216<I>  process_assoc_device_event:1897 LMLite notify:Device.WiFi.AccessPoint.2.AssociatedDevice.7 mac:b6:59:60:77:25:c4
[OneWifi] 260709-21:54:47.968164<I>  get_client_assoc_request_multi:2700 assoc req frame not found for vap_index:1: sta_mac:b6:59:60:77:25:c4 time:0
[OneWifi] 260709-21:55:02.850121<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_disconnect
[OneWifi] 260709-21:55:02.851238<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,6,7,2 
[OneWifi] 260709-21:55:02.851838<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-21:58:07.075676<I>  notify_associated_entries:245: Sending Notification for str:Device.WiFi.AccessPoint.2.AssociatedDeviceNumberOfEntries,0,5,6,2 
[OneWifi] 260709-21:58:07.076687<I>  process_disassoc_device_event:1776 Disassoc event for mac : b6:59:60:77:25:c4, Removed the entry from hashmap
[OneWifi] 260709-22:01:24.004784<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-22:01:24.009501<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-22:01:24.015374<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-22:01:25.483899<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.484569<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.485150<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.485674<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.491069<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:01:25.491692<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.492225<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:25.492799<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.367605<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.368186<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.368629<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.369047<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.374018<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:01:26.374584<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.375101<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.590143<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.592873<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.593399<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.593814<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.594254<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.599221<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:01:26.599803<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:01:26.600308<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:24.005162<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-22:16:24.010351<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-22:16:24.015639<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-22:16:25.526900<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.527458<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.527943<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.528444<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.533414<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:16:25.534064<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.534600<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:25.535106<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.416832<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.417392<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.417862<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.418331<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.423213<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:16:26.423816<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.424329<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.640163<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.644222<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.644758<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.645261<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.645713<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.650633<I>  Public xfinity vap is disabled
[OneWifi] 260709-22:16:26.651263<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:16:26.651799<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:24.004378<E>  ap_get_handler 2228 vap index : 0
[OneWifi] 260709-22:31:24.008455<E>  ap_get_handler 2228 vap index : 1
[OneWifi] 260709-22:31:24.013713<E>  ap_get_handler 2228 vap index : 16
[OneWifi] 260709-22:31:25.573339<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
[OneWifi] 260709-22:31:25.573955<I>  events_bus_publish(): bus_event_publish_fn Event wifi_event_monitor_clear_sta_counters
